,num_campo,Ba_ppm ,Co_ppm ,Cr_ppm ,Cu_ppm ,Fe_pct   ,Mg_pct   ,Mn_ppm ,V_ppm ,K-classes,Lat,Long
225,1014-EW-S-0203,300.0,10.0,70.0,15.0,3.0,0.1,200.0,150.0,0,-14.673564,-39.500583
226,1014-EW-S-0205,700.0,20.0,100.0,10.0,3.0,0.2,500.0,150.0,0,-14.712786,-39.506619
227,1014-JJ-S-0030,700.0,30.0,70.0,50.0,3.0,0.5,700.0,150.0,0,-14.546482999999998,-39.697994
228,1014-JJ-S-0033,700.0,30.0,70.0,50.0,3.0,0.7,5000.0,100.0,1,-14.584376999999998,-39.715441
229,1014-JJ-S-0034,700.0,15.0,30.0,30.0,3.0,0.7,700.0,100.0,0,-14.595310000000001,-39.723969
230,1014-JJ-S-0036,700.0,30.0,100.0,50.0,5.0,1.0,5000.0,300.0,1,-14.620529000000001,-39.727009
231,1014-JJ-S-0037,1500.0,20.0,200.0,30.0,5.0,0.5,1000.0,150.0,3,-14.654318,-39.575044
232,1014-JJ-S-0039,2000.0,50.0,100.0,15.0,5.0,0.3,1000.0,150.0,3,-14.575882,-39.518
233,1014-JJ-S-0040,700.0,30.0,50.0,15.0,3.0,0.15,700.0,150.0,0,-14.575882,-39.518
234,1014-JJ-S-0041,200.0,70.0,300.0,30.0,7.0,0.3,1000.0,200.0,0,-14.633741,-39.519991999999995
235,1014-JJ-S-0043,500.0,30.0,70.0,30.0,3.0,0.7,1500.0,150.0,2,-14.606909,-39.714166999999996
236,1014-JJ-S-0043R,700.0,20.0,70.0,50.0,5.0,1.5,1500.0,150.0,2,-14.60609,-39.714164000000004
237,1014-JJ-S-0044,700.0,20.0,200.0,20.0,3.0,0.7,1000.0,150.0,2,-14.604268,-39.713658
238,1014-JJ-S-0045,1500.0,15.0,50.0,7.0,3.0,0.7,700.0,100.0,3,-14.632265,-39.732046999999994
239,1014-JJ-S-0046,1500.0,20.0,150.0,15.0,3.0,0.7,1500.0,100.0,3,-14.701981,-39.74248
240,1014-JJ-S-0047,1000.0,20.0,100.0,10.0,5.0,0.7,1000.0,200.0,2,-14.694586,-39.751058
241,1014-JJ-S-0048,1500.0,20.0,150.0,10.0,5.0,1.0,1000.0,150.0,3,-14.693721,-39.739323999999996
242,1014-JJ-S-0049,700.0,30.0,150.0,5.0,5.0,0.7,700.0,150.0,0,-14.681028,-39.750426000000004
243,1014-JJ-S-0051,200.0,20.0,50.0,5.0,3.0,0.3,1000.0,150.0,0,-14.679601000000002,-39.747085999999996
244,1014-JJ-S-0053,700.0,30.0,100.0,30.0,5.0,0.7,700.0,150.0,0,-14.664805,-39.749703000000004
245,1014-JJ-S-0054,700.0,30.0,70.0,30.0,3.0,1.0,5000.0,100.0,1,-14.683732000000001,-39.761893
246,1014-JJ-S-0055,500.0,30.0,100.0,10.0,3.0,0.7,1500.0,200.0,2,-14.681681,-39.733484000000004
247,1014-JJ-S-0056,700.0,30.0,100.0,30.0,5.0,0.7,700.0,150.0,0,-14.666628,-39.736947
248,1014-JJ-S-0057,1000.0,30.0,30.0,10.0,3.0,0.7,1000.0,100.0,2,-14.646056,-39.738671999999994
249,1014-JJ-S-0059,700.0,30.0,70.0,30.0,5.0,0.7,1000.0,150.0,2,-14.637585000000001,-39.728303000000004
250,1014-JJ-S-0061,300.0,30.0,70.0,30.0,3.0,0.3,500.0,150.0,0,-14.649516,-39.676462
251,1014-JJ-S-0061R,300.0,30.0,50.0,15.0,3.0,0.3,1000.0,150.0,0,-14.649064000000001,-39.67646
252,1014-JJ-S-0062,1500.0,100.0,200.0,30.0,5.0,0.7,2000.0,150.0,2,-14.935728,-39.511413
253,1014-JJ-S-0065,300.0,30.0,200.0,5.0,3.0,0.3,1500.0,150.0,2,-14.948336,-39.53283
254,1014-JJ-S-0067,700.0,30.0,70.0,20.0,3.0,0.7,1500.0,100.0,2,-14.880417999999999,-39.588105
255,1014-JJ-S-0068,700.0,7.0,30.0,50.0,2.0,0.2,700.0,30.0,0,-14.928068,-39.675965999999995
256,1014-JJ-S-0069,700.0,30.0,50.0,30.0,3.0,0.3,3000.0,70.0,1,-14.846785999999998,-39.6469
257,1014-JJ-S-0071,1500.0,20.0,30.0,15.0,3.0,0.5,1000.0,50.0,3,-14.864703,-39.637888000000004
258,1014-JJ-S-0073,3000.0,15.0,20.0,10.0,3.0,0.3,1500.0,50.0,3,-14.900128,-39.64613
259,1014-JJ-S-0073R,3000.0,15.0,30.0,15.0,3.0,0.3,1500.0,50.0,3,-14.900128,-39.64613
260,1014-JJ-S-0074,500.0,20.0,100.0,15.0,3.0,0.3,700.0,200.0,0,-14.840962,-39.521142
261,1014-JJ-S-0076,700.0,50.0,100.0,30.0,3.0,0.5,2000.0,150.0,2,-14.853366000000001,-39.612844
262,1014-JJ-S-0078,150.0,30.0,150.0,20.0,3.0,0.3,1500.0,300.0,2,-14.818662,-39.604012
263,1014-JJ-S-0079,300.0,20.0,150.0,30.0,3.0,0.3,1500.0,300.0,2,-14.804406,-39.595739
264,1014-JJ-S-0080,700.0,30.0,150.0,15.0,3.0,0.3,700.0,150.0,0,-14.839835999999998,-39.537211
265,1014-JJ-S-0082,300.0,50.0,100.0,15.0,3.0,0.3,1500.0,150.0,2,-14.78941,-39.515260999999995
266,1014-JJ-S-0084,1000.0,20.0,100.0,20.0,3.0,0.5,700.0,150.0,0,-14.864297,-39.541429
267,1014-JJ-S-0086,700.0,30.0,70.0,20.0,3.0,0.5,700.0,100.0,0,-14.863237,-39.536078
268,1014-JJ-S-0088,1000.0,20.0,100.0,30.0,3.0,0.5,500.0,100.0,0,-14.856933999999999,-39.534572999999995
269,1014-RH-S-0148,300.0,5.0,30.0,70.0,2.0,0.15,700.0,30.0,0,-14.547348000000001,-39.934855
270,1014-RH-S-0149,500.0,20.0,70.0,50.0,3.0,0.3,700.0,50.0,0,-14.551979000000001,-39.936543
271,1014-RH-S-0150,700.0,20.0,70.0,20.0,3.0,0.3,700.0,50.0,0,-14.553791,-39.935623
272,1014-RH-S-0151,700.0,10.0,30.0,30.0,1.5,0.3,300.0,20.0,0,-14.569116000000001,-39.946362
273,1014-RH-S-0152,300.0,10.0,50.0,70.0,3.0,0.2,1000.0,50.0,0,-14.58385,-40.039904
274,1014-RH-S-0156,300.0,10.0,15.0,30.0,2.0,0.1,1000.0,30.0,0,-14.578278,-39.915769
275,1014-RH-S-0157R,700.0,5.0,15.0,70.0,1.0,0.15,100.0,30.0,0,-14.549992999999999,-39.903529
276,1014-RH-S-0158,700.0,7.0,30.0,15.0,1.5,0.3,150.0,30.0,0,-14.566532,-39.914328000000005
277,1014-RH-S-0158R,700.0,7.0,20.0,15.0,1.0,0.3,200.0,30.0,0,-14.566532,-39.914328000000005
278,1014-RH-S-0159,300.0,20.0,20.0,30.0,2.0,0.15,700.0,50.0,0,-14.547305999999999,-39.896283000000004
279,1014-RH-S-0161,700.0,15.0,30.0,100.0,3.0,0.3,700.0,50.0,0,-14.583556,-39.952457
280,1014-RH-S-0162,700.0,10.0,30.0,50.0,3.0,0.2,700.0,50.0,0,-14.564070999999998,-39.946922
281,1014-RH-S-0163,700.0,5.0,30.0,50.0,1.0,0.2,500.0,30.0,0,-14.632404999999999,-39.901222
282,1014-RH-S-0165,700.0,10.0,50.0,20.0,2.0,0.15,700.0,30.0,0,-14.550443,-39.866
283,1014-RH-S-0167,1500.0,20.0,70.0,15.0,3.0,0.7,500.0,70.0,3,-14.558798000000001,-39.880645
284,1014-RH-S-0168,700.0,20.0,70.0,15.0,3.0,0.7,500.0,50.0,0,-14.562797,-39.877173
285,1014-RH-S-0169,700.0,15.0,70.0,20.0,2.0,0.7,1000.0,50.0,2,-14.566635,-39.887412
286,1014-RH-S-0170,700.0,15.0,70.0,7.0,3.0,0.7,700.0,50.0,0,-14.570248000000001,-39.888354
287,1014-RH-S-0171,700.0,30.0,70.0,10.0,3.0,0.7,1500.0,50.0,2,-14.589175,-39.87528
288,1014-RH-S-0173,700.0,15.0,150.0,70.0,3.0,1.5,500.0,50.0,0,-14.605118,-39.884233
289,1014-RH-S-0177,700.0,10.0,70.0,7.0,2.0,0.2,1000.0,50.0,2,-14.568574,-39.852148
290,1014-RH-S-0178,700.0,15.0,70.0,200.0,3.0,1.0,300.0,50.0,0,-14.616322,-39.896895
291,1014-RH-S-0178R,700.0,10.0,70.0,5.0,2.0,0.7,300.0,30.0,0,-14.616322,-39.896895
292,1014-RH-S-0179,300.0,7.0,70.0,30.0,3.0,0.1,700.0,30.0,0,-14.66761,-40.043234000000005
293,1014-RH-S-0181,700.0,10.0,150.0,70.0,2.0,0.3,700.0,30.0,0,-14.681282000000001,-39.962391
294,1014-RH-S-0183,700.0,15.0,200.0,70.0,2.0,0.5,700.0,30.0,0,-14.683732999999998,-39.964784
295,1014-RH-S-0185,300.0,10.0,50.0,30.0,2.0,0.05,1500.0,30.0,2,-14.715832,-39.960921
296,1014-RH-S-0186,500.0,10.0,50.0,20.0,2.0,0.3,700.0,30.0,0,-14.714537,-39.977171000000006
297,1014-RH-S-0187,500.0,10.0,100.0,30.0,2.0,0.15,1000.0,30.0,0,-14.710909,-39.979942
298,1014-RH-S-0188,700.0,20.0,100.0,30.0,3.0,0.7,500.0,70.0,0,-14.631684,-39.832308000000005
299,1014-RH-S-0189,700.0,10.0,50.0,30.0,2.0,0.3,300.0,30.0,0,-14.649887,-39.815875
300,1014-RH-S-0191,700.0,15.0,30.0,30.0,2.0,0.3,700.0,50.0,0,-14.640541,-39.825962
301,1014-RH-S-0193,700.0,20.0,50.0,10.0,2.0,0.3,700.0,50.0,0,-14.612979000000001,-39.82261
302,1014-RH-S-0194,1500.0,20.0,50.0,20.0,3.0,0.5,700.0,50.0,3,-14.575073999999999,-39.803903999999996
303,1014-RH-S-0195,1000.0,30.0,50.0,15.0,3.0,0.3,1000.0,50.0,2,-14.547037,-39.823359
304,1014-RH-S-0197,1000.0,7.0,30.0,15.0,3.0,0.5,300.0,50.0,0,-14.564141000000001,-39.827998
305,1014-RH-S-0198,700.0,7.0,70.0,15.0,2.0,0.7,300.0,50.0,0,-14.639812,-39.900704
306,1014-RH-S-0200,700.0,20.0,70.0,10.0,3.0,0.5,3000.0,50.0,1,-14.657910000000001,-39.896135
307,1014-RH-S-0202,700.0,15.0,150.0,15.0,3.0,0.7,700.0,50.0,0,-14.674197,-39.892487
308,1014-RH-S-0204,700.0,7.0,30.0,10.0,2.0,0.3,300.0,50.0,0,-14.690199,-39.901196
309,1014-RH-S-0205,1000.0,7.0,30.0,30.0,1.5,0.5,700.0,50.0,0,-14.693036,-39.906137
310,1014-RH-S-0206,700.0,15.0,100.0,30.0,3.0,0.7,1000.0,50.0,2,-14.711170999999998,-39.904269
311,1014-RH-S-0207,700.0,10.0,30.0,30.0,2.0,0.5,700.0,50.0,0,-14.711014000000002,-39.904709000000004
312,1014-RH-S-0209,300.0,20.0,70.0,7.0,3.0,0.3,1000.0,100.0,0,-14.654429,-39.860371
313,1014-RH-S-0211,500.0,15.0,70.0,30.0,3.0,0.3,700.0,100.0,0,-14.649014000000001,-39.858028999999995
314,1014-RH-S-0212,700.0,15.0,70.0,7.0,3.0,0.3,700.0,100.0,0,-14.644476000000001,-39.862654
315,1014-RH-S-0215,300.0,7.0,70.0,7.0,2.0,0.2,700.0,30.0,0,-14.519770999999999,-39.964711
316,1014-RH-S-0216,300.0,15.0,200.0,7.0,3.0,0.2,1500.0,70.0,2,-14.511185000000001,-39.964209999999994
317,1014-RH-S-0217,300.0,5.0,100.0,7.0,2.0,0.3,1000.0,30.0,0,-14.513422,-39.969787
318,1014-RH-S-0219,300.0,7.0,300.0,5.0,3.0,0.3,1500.0,30.0,2,-14.519295000000001,-39.970741
319,1014-RH-S-0220,700.0,5.0,50.0,15.0,1.5,0.3,1000.0,30.0,2,-14.528648,-39.8919
320,1014-RH-S-0223,500.0,10.0,50.0,7.0,3.0,0.2,1500.0,30.0,2,-14.527467999999999,-39.873579
321,1014-RH-S-0225,700.0,5.0,30.0,7.0,2.0,0.3,500.0,30.0,0,-14.512767000000002,-39.907612
322,1014-RH-S-0226,300.0,7.0,70.0,7.0,3.0,0.3,150.0,50.0,0,-14.531360000000001,-39.891911
323,1014-RH-S-0227,500.0,30.0,100.0,15.0,3.0,0.3,700.0,70.0,0,-14.545017999999999,-39.865978999999996
324,1014-RH-S-0229,700.0,30.0,70.0,70.0,3.0,0.7,700.0,70.0,0,-14.737174,-39.864305
325,1014-RH-S-0231,500.0,20.0,70.0,10.0,3.0,0.5,700.0,150.0,0,-14.737826,-39.857317
326,1014-RH-S-0233,500.0,20.0,70.0,10.0,3.0,0.7,700.0,70.0,0,-14.724292000000002,-39.858908
327,1014-RH-S-0234,500.0,15.0,50.0,10.0,3.0,0.5,700.0,50.0,0,-14.728914999999999,-39.857467
328,1014-RH-S-0236,300.0,50.0,100.0,15.0,3.0,0.7,700.0,150.0,0,-14.722195000000001,-39.870389
329,1014-RH-S-0237,700.0,10.0,50.0,10.0,3.0,0.7,700.0,50.0,0,-14.699615,-39.871466
330,1014-RH-S-0237R,300.0,20.0,70.0,15.0,3.0,0.7,700.0,70.0,0,-14.699593,-39.870764
331,1014-RH-S-0238,700.0,30.0,70.0,15.0,3.0,0.7,1000.0,50.0,2,-14.686207000000001,-39.864072
332,1014-RH-S-0239,300.0,7.0,70.0,7.0,3.0,0.5,1500.0,50.0,2,-14.677035,-39.859066999999996
333,1014-RH-S-0240,700.0,20.0,100.0,15.0,3.0,0.5,1000.0,50.0,2,-14.665269,-39.862735
334,1014-RH-S-0241,700.0,15.0,70.0,10.0,3.0,0.5,700.0,50.0,0,-14.728697,-39.823042
335,1014-RH-S-0243,300.0,20.0,300.0,15.0,3.0,0.5,700.0,50.0,0,-14.709655999999999,-39.811421
336,1014-RH-S-0245,300.0,30.0,500.0,15.0,3.0,0.5,1500.0,100.0,2,-14.720666,-39.792823999999996
337,1014-RH-S-0247,700.0,30.0,50.0,50.0,3.0,0.7,1000.0,100.0,2,-14.724282,-39.792837
338,1014-RH-S-0248,500.0,30.0,300.0,30.0,5.0,1.5,1500.0,150.0,2,-14.734992000000002,-39.777288
339,1014-RH-S-0249,700.0,30.0,500.0,30.0,3.0,0.7,1500.0,100.0,2,-14.731575,-39.77475
340,1014-RH-S-0251,700.0,10.0,70.0,15.0,3.0,0.2,1000.0,50.0,2,-14.741879999999998,-39.922952
341,1014-RH-S-0253,700.0,20.0,100.0,10.0,3.0,0.3,700.0,50.0,0,-14.743720000000001,-39.915064
342,1014-RH-S-0255,1000.0,7.0,70.0,70.0,3.0,0.2,1500.0,50.0,2,-14.684026999999999,-39.92178
343,1014-RH-S-0256,1000.0,5.0,70.0,30.0,2.0,0.15,700.0,30.0,0,-14.612708999999999,-39.895952
344,1014-RH-S-0257,700.0,15.0,70.0,15.0,3.0,0.15,1000.0,50.0,2,-14.506798000000002,-39.845809
345,1014-RH-S-0259,1000.0,10.0,50.0,70.0,3.0,0.2,700.0,50.0,0,-14.505006,-39.852548
346,1014-RH-S-0261,1000.0,15.0,70.0,20.0,2.0,0.3,700.0,30.0,0,-14.50726,-39.806443
347,1014-RH-S-0263,1000.0,15.0,50.0,10.0,3.0,0.3,1000.0,50.0,2,-14.500874,-39.823122999999995
348,1014-RH-S-0265,1000.0,10.0,70.0,70.0,1.5,0.3,300.0,50.0,0,-14.520833999999999,-39.80278
349,1014-RH-S-0267,1500.0,15.0,100.0,10.0,2.0,0.3,700.0,50.0,3,-14.519022,-39.804152
350,1014-RH-S-0269,1500.0,20.0,70.0,15.0,3.0,0.5,700.0,100.0,3,-14.532354999999999,-39.800669
351,1014-RH-S-0270,1500.0,20.0,70.0,10.0,3.0,0.3,500.0,70.0,3,-14.541905999999999,-39.816359999999996
352,1014-RV-S-0001,500.0,30.0,150.0,10.0,5.0,0.2,500.0,200.0,0,-14.853932,-39.566882
353,1014-RV-S-0003,700.0,20.0,70.0,5.0,1.5,0.1,300.0,150.0,0,-14.864177,-39.565315000000005
354,1014-RV-S-0005,1000.0,50.0,500.0,15.0,3.0,0.7,700.0,200.0,0,-14.878384,-39.562101
355,1014-RV-S-0007,300.0,30.0,150.0,10.0,3.0,0.3,1000.0,200.0,0,-14.837437,-39.678616
356,1014-RV-S-0008,200.0,50.0,150.0,5.0,5.0,0.5,2000.0,300.0,2,-14.820354,-39.698859999999996
357,1014-RV-S-0008R,150.0,30.0,150.0,5.0,3.0,0.15,500.0,200.0,0,-14.820354,-39.698859999999996
358,1014-RV-S-0011,500.0,50.0,300.0,15.0,3.0,0.3,300.0,150.0,0,-14.834270000000002,-39.735874
359,1014-RV-S-0012,150.0,10.0,70.0,5.0,1.5,0.05,150.0,70.0,0,-14.760682000000001,-39.720040000000004
360,1014-RV-S-0013,500.0,30.0,300.0,5.0,5.0,0.5,300.0,150.0,0,-14.781455,-39.726612
361,1014-RV-S-0017,150.0,30.0,200.0,20.0,5.0,0.1,700.0,200.0,0,-14.806982999999999,-39.655145000000005
362,1014-RV-S-0018,150.0,30.0,150.0,7.0,5.0,0.07,700.0,200.0,0,-14.788870000000001,-39.666241
363,1014-RV-S-0019,500.0,15.0,50.0,5.0,2.0,0.1,300.0,50.0,0,-14.856701000000001,-39.657154
364,1014-RV-S-0021,700.0,50.0,50.0,15.0,15.0,0.2,1500.0,100.0,2,-14.98926,-39.687644
365,1014-RV-S-0022,700.0,20.0,100.0,20.0,3.0,0.7,2000.0,100.0,2,-14.996435,-39.70197
366,1014-RV-S-0023,300.0,20.0,70.0,15.0,3.0,0.3,1000.0,100.0,0,-14.972263,-39.724011
367,1014-RV-S-0024,700.0,20.0,50.0,20.0,3.0,0.7,1000.0,100.0,2,-14.932633,-39.722865999999996
368,1014-RV-S-0025,200.0,15.0,30.0,30.0,3.0,0.3,700.0,70.0,0,-14.926433,-39.726493
369,1014-RV-S-0027,300.0,30.0,70.0,50.0,3.0,0.7,5000.0,100.0,1,-14.908072,-39.711231
370,1014-RV-S-0029,1500.0,10.0,15.0,15.0,2.0,0.3,1500.0,50.0,3,-14.869122,-39.73527
371,1014-RV-S-0030,2000.0,10.0,10.0,7.0,2.0,0.3,1000.0,30.0,3,-14.873532,-39.720313
372,1014-RV-S-0031,700.0,30.0,70.0,50.0,3.0,0.5,3000.0,150.0,1,-14.812088000000001,-39.759238
373,1014-RV-S-0031R,1500.0,30.0,100.0,15.0,3.0,0.7,700.0,100.0,3,-14.812088000000001,-39.759238
374,1014-RV-S-0032,1500.0,20.0,70.0,20.0,3.0,0.7,1000.0,100.0,3,-14.813881,-39.763891
375,1014-RV-S-0034,300.0,20.0,100.0,150.0,3.0,0.5,1500.0,150.0,2,-14.984863,-39.638616999999996
376,1014-RV-S-0035,700.0,30.0,150.0,15.0,3.0,0.7,3000.0,150.0,1,-14.975209,-39.630545
377,1014-RV-S-0037,500.0,30.0,70.0,30.0,3.0,0.5,1500.0,100.0,2,-14.941947,-39.647566
378,1014-RV-S-0039,700.0,30.0,100.0,20.0,3.0,0.7,1500.0,100.0,2,-14.946654999999998,-39.582108000000005
379,1014-RV-S-0041,700.0,30.0,100.0,15.0,3.0,0.5,700.0,100.0,0,-14.956492,-39.524481
380,1014-RV-S-0042,300.0,15.0,100.0,30.0,3.0,0.3,500.0,150.0,0,-14.976379999999999,-39.525459999999995
381,1014-RV-S-0043,1500.0,20.0,100.0,15.0,3.0,0.7,700.0,100.0,3,-14.978123000000002,-39.522273999999996
382,1014-RV-S-0045,300.0,20.0,150.0,10.0,3.0,0.7,700.0,100.0,0,-14.966415,-39.533805
383,1014-RV-S-0047,700.0,30.0,70.0,20.0,3.0,0.3,500.0,150.0,0,-14.633692000000002,-39.669743
384,1014-RV-S-0048,700.0,30.0,30.0,20.0,3.0,0.7,1000.0,100.0,2,-14.695638,-39.677619
385,1014-RV-S-0050,1000.0,30.0,100.0,20.0,3.0,0.5,700.0,150.0,0,-14.693398,-39.671085999999995
386,1014-RV-S-0051,1000.0,20.0,100.0,15.0,3.0,0.5,700.0,150.0,0,-14.693688,-39.676175
387,1014-RV-S-0053,700.0,30.0,70.0,15.0,3.0,0.7,1000.0,150.0,2,-14.683048000000001,-39.681708
388,1014-RV-S-0054,300.0,20.0,70.0,10.0,3.0,0.5,300.0,150.0,0,-14.683048000000001,-39.681708
389,1014-RV-S-0055,700.0,20.0,70.0,7.0,3.0,0.5,500.0,100.0,0,-14.70306,-39.687379
390,1014-RV-S-0056,1000.0,20.0,70.0,15.0,3.0,0.7,300.0,100.0,0,-14.626616,-39.647642
391,1014-RV-S-0057,700.0,15.0,150.0,20.0,3.0,0.15,200.0,100.0,0,-14.680432999999999,-39.655851
392,1014-RV-S-0059,300.0,50.0,100.0,10.0,3.0,0.15,1000.0,150.0,0,-14.712992000000002,-39.643254
393,1014-RV-S-0060,700.0,20.0,100.0,30.0,3.0,0.2,1000.0,150.0,2,-14.735138000000001,-39.644712
394,1014-RV-S-0061,500.0,30.0,100.0,20.0,3.0,0.2,1000.0,150.0,0,-14.718463,-39.62655
395,1014-RV-S-0063,300.0,30.0,100.0,20.0,3.0,0.2,700.0,200.0,0,-14.752813,-39.628506
396,1014-RV-S-0063R,300.0,30.0,150.0,20.0,3.0,0.2,700.0,200.0,0,-14.752813,-39.628506
397,1014-RV-S-0065,300.0,10.0,70.0,50.0,2.0,0.3,150.0,50.0,0,-14.751141,-39.576012
398,1014-RV-S-0067,300.0,50.0,200.0,20.0,3.0,0.3,700.0,150.0,0,-14.718693,-39.564094
399,1014-RV-S-0069,200.0,15.0,100.0,10.0,3.0,0.2,500.0,150.0,0,-14.704157999999998,-39.568828
400,1014-RV-S-0069R,150.0,15.0,70.0,30.0,3.0,0.15,300.0,150.0,0,-14.704157999999998,-39.568828
401,1014-RV-S-0071,1500.0,20.0,70.0,10.0,3.0,0.15,1000.0,100.0,3,-14.684268,-39.563763
402,1014-RV-S-0072,200.0,50.0,70.0,20.0,3.0,0.15,700.0,150.0,0,-14.687732999999998,-39.623212
403,1014-RV-S-0073,200.0,20.0,70.0,20.0,3.0,0.3,500.0,150.0,0,-14.688642000000002,-39.621357
404,1014-RV-S-0075,200.0,50.0,70.0,20.0,3.0,0.15,1000.0,150.0,0,-14.706223999999999,-39.620837
405,1014-RV-S-0077,700.0,30.0,150.0,10.0,3.0,0.5,300.0,100.0,0,-14.649061999999999,-39.541385999999996
406,1014-RV-S-0079,300.0,20.0,100.0,30.0,3.0,0.2,500.0,150.0,0,-14.663134,-39.515418
407,1014-RV-S-0080,500.0,20.0,100.0,10.0,3.0,0.2,500.0,100.0,0,-14.686923,-39.536625
408,1014-RV-S-0081,300.0,30.0,200.0,10.0,3.0,0.2,700.0,150.0,0,-14.724148999999999,-39.51019
409,1014-RV-S-0082,200.0,30.0,100.0,15.0,3.0,0.2,700.0,200.0,0,-14.711559,-39.506266
410,1014-TF-S-0003,50.0,15.0,100.0,10.0,3.0,0.07,1500.0,100.0,2,-14.508771,-39.728313
411,1014-TF-S-0005,1000.0,20.0,150.0,50.0,3.0,1.0,3000.0,70.0,1,-14.925482,-39.833075
412,1014-TF-S-0007,20.0,7.0,70.0,10.0,5.0,0.03,200.0,200.0,0,-14.923913,-39.838656
413,1014-TF-S-0007R,1000.0,10.0,150.0,10.0,3.0,0.7,1000.0,50.0,2,-14.923910999999999,-39.839121
414,1014-VB-S-0001,700.0,30.0,300.0,20.0,5.0,0.1,300.0,100.0,0,-14.857395,-39.516137
415,1014-VB-S-0002,700.0,30.0,200.0,10.0,3.0,0.2,700.0,150.0,0,-14.865103,-39.556793
416,1014-VB-S-0004,150.0,15.0,150.0,10.0,3.0,0.2,500.0,150.0,0,-14.884981,-39.542244000000004
417,1014-VB-S-0005,700.0,30.0,200.0,5.0,5.0,0.2,300.0,200.0,0,-14.879546,-39.566126000000004
418,1014-VB-S-0006,500.0,30.0,50.0,10.0,3.0,0.15,300.0,100.0,0,-14.838544,-39.683122
419,1014-VB-S-0007,200.0,30.0,100.0,30.0,5.0,0.15,700.0,150.0,0,-14.841870000000002,-39.684878000000005
420,1014-VB-S-0009,200.0,30.0,150.0,10.0,5.0,0.2,500.0,200.0,0,-14.785254,-39.706802
421,1014-VB-S-0011,150.0,20.0,70.0,7.0,3.0,0.2,300.0,100.0,0,-14.813085000000001,-39.730435
422,1014-VB-S-0012,700.0,30.0,700.0,7.0,3.0,0.3,300.0,200.0,0,-14.773404999999999,-39.743838000000004
423,1014-VB-S-0012R,700.0,50.0,300.0,20.0,3.0,0.3,500.0,150.0,0,-14.773404999999999,-39.743838000000004
424,1014-VB-S-0013,500.0,50.0,150.0,20.0,5.0,0.2,500.0,150.0,0,-14.772364000000001,-39.742377000000005
425,1014-VB-S-0015,150.0,30.0,70.0,7.0,3.0,0.1,300.0,150.0,0,-14.780382000000001,-39.723251
426,1014-VB-S-0016,150.0,50.0,70.0,5.0,5.0,0.07,5000.0,200.0,1,-14.836791,-39.664528999999995
427,1014-VB-S-0017,150.0,30.0,100.0,10.0,3.0,0.07,300.0,200.0,0,-14.787973999999998,-39.663451
428,1014-VB-S-0020,300.0,20.0,70.0,15.0,2.0,0.7,2000.0,70.0,2,-14.993151000000001,-39.67896
429,1014-VB-S-0022,300.0,20.0,70.0,10.0,2.0,0.7,1000.0,100.0,0,-14.960454,-39.728141
430,1014-VB-S-0023,700.0,20.0,50.0,15.0,3.0,0.7,2000.0,70.0,2,-14.950482000000001,-39.72079
431,1014-VB-S-0025,200.0,20.0,70.0,5.0,7.0,0.5,2000.0,150.0,2,-14.916441,-39.731889
432,1014-VB-S-0027,300.0,20.0,70.0,15.0,3.0,1.0,1500.0,100.0,2,-14.865429999999998,-39.758495
433,1014-VB-S-0028,700.0,20.0,70.0,20.0,3.0,0.5,700.0,100.0,0,-14.860906,-39.759408
434,1014-VB-S-0029,1500.0,20.0,50.0,10.0,3.0,0.7,700.0,150.0,3,-14.849734,-39.758382
435,1014-VB-S-0031,1500.0,20.0,100.0,5.0,3.0,0.7,500.0,70.0,3,-14.848235,-39.754152000000005
436,1014-VB-S-0033,700.0,20.0,100.0,15.0,3.0,0.5,1500.0,70.0,2,-14.998341,-39.614683
437,1014-VB-S-0035,700.0,20.0,100.0,10.0,3.0,0.5,1500.0,150.0,2,-14.972562,-39.628109
438,1014-VB-S-0037,500.0,20.0,100.0,20.0,3.0,0.5,3000.0,100.0,1,-14.961679,-39.575796999999994
439,1014-VB-S-0039,700.0,50.0,150.0,50.0,3.0,0.7,1500.0,100.0,2,-14.943624,-39.579899
440,1014-VB-S-0041,1000.0,30.0,100.0,15.0,3.0,0.5,1000.0,50.0,2,-14.979076000000001,-39.55271
441,1014-VB-S-0043,1000.0,30.0,100.0,20.0,3.0,0.5,3000.0,50.0,1,-14.964125,-39.537965
442,1014-VB-S-0045,700.0,15.0,50.0,20.0,3.0,0.2,1500.0,50.0,2,-14.968210000000001,-39.539389
443,1014-VB-S-0047,1000.0,30.0,100.0,15.0,3.0,0.3,1500.0,150.0,2,-14.951120000000001,-39.501221
444,1014-VB-S-0049,700.0,20.0,100.0,30.0,3.0,0.5,700.0,70.0,0,-14.945342000000002,-39.520379
445,1014-VB-S-0050,300.0,15.0,50.0,10.0,3.0,0.2,700.0,70.0,0,-14.946399,-39.531789
446,1014-VB-S-0051,700.0,15.0,100.0,7.0,3.0,0.3,2000.0,100.0,2,-14.870454,-39.586242
447,1014-VB-S-0052,700.0,15.0,50.0,10.0,3.0,0.2,1000.0,70.0,2,-14.876785,-39.594756
448,1014-VB-S-0053,300.0,30.0,100.0,10.0,3.0,0.2,1500.0,100.0,2,-14.932594,-39.67412
449,1014-VB-S-0055,300.0,20.0,150.0,30.0,3.0,0.3,1000.0,100.0,0,-14.845907999999998,-39.637603999999996
